Timestamp,Date and Time,MAX,MIN,GUESS
1581552000,2020-02-13T00:00:00,147.34,37.8737,79.3231
1581638400,2020-02-14T00:00:00,147.568,37.7471,79.175
1581724800,2020-02-15T00:00:00,148.858,37.8908,79.5946
1581811200,2020-02-16T00:00:00,147.31,37.4967,78.7668
1581897600,2020-02-17T00:00:00,152.715,38.8725,81.6569
1581984000,2020-02-18T00:00:00,154.057,38.9582,81.9741
1582070400,2020-02-19T00:00:00,154.85,38.9196,82.0221
1582156800,2020-02-20T00:00:00,153.419,38.3404,80.9208
1582243200,2020-02-21T00:00:00,157.333,39.074,82.6028
1582329600,2020-02-22T00:00:00,159.235,39.3057,83.225
1582416000,2020-02-23T00:00:00,160.186,39.3057,83.3549
1582502400,2020-02-24T00:00:00,157.759,38.6879,82.0572
1582588800,2020-02-25T00:00:00,155.789,38.4421,81.4036
1582675200,2020-02-26T00:00:00,154.006,38.2289,80.8266
1582761600,2020-02-27T00:00:00,156.261,39.0178,82.3686
1582848000,2020-02-28T00:00:00,154.918,39.1488,82.3686
1582934400,2020-02-29T00:00:00,151.753,38.7807,81.3418
1583020800,2020-03-01T00:00:00,155.081,40.1057,83.845
1583107200,2020-03-02T00:00:00,155.429,40.3925,84.3209
1583193600,2020-03-03T00:00:00,154.466,40.7314,84.6536
1583280000,2020-03-04T00:00:00,156.646,41.9237,86.7444
1583366400,2020-03-05T00:00:00,156.62,42.5391,87.6332
1583452800,2020-03-06T00:00:00,154.669,42.4237,87.1409
1583539200,2020-03-07T00:00:00,155.762,43.116,88.3241
1583625600,2020-03-08T00:00:00,151.447,42.3852,86.5477
1583712000,2020-03-09T00:00:00,150.953,42.6567,86.8576
1583798400,2020-03-10T00:00:00,148.115,42.1984,85.8237
1583884800,2020-03-11T00:00:00,141.601,40.6673,82.6152
1583971200,2020-03-12T00:00:00,139.991,40.6055,82.374
1584057600,2020-03-13T00:00:00,135.153,39.7826,80.35
1584144000,2020-03-14T00:00:00,130.433,39.0061,78.4121
1584230400,2020-03-15T00:00:00,123.642,37.8211,75.4414
1584316800,2020-03-16T00:00:00,116.822,36.7108,72.4832
1584403200,2020-03-17T00:00:00,113.176,36.3408,70.3662
1584489600,2020-03-18T00:00:00,107.78,35.5598,67.291
1584576000,2020-03-19T00:00:00,98.7807,33.7509,62.0372
1584662400,2020-03-20T00:00:00,93.9783,33.0932,59.0828
1584748800,2020-03-21T00:00:00,89.7873,32.9287,56.6803
1584835200,2020-03-22T00:00:00,87.4394,33.2576,55.2325
1584921600,2020-03-23T00:00:00,83.7202,32.9699,52.8996
1585008000,2020-03-24T00:00:00,81.9915,33.3398,52.2364
1585094400,2020-03-25T00:00:00,79.7039,33.011,51.065
1585180800,2020-03-26T00:00:00,81.3618,34.1996,52.3083
1585267200,2020-03-27T00:00:00,82.7925,35.0742,53.4071
1585353600,2020-03-28T00:00:00,81.9095,34.6412,52.8167
1585440000,2020-03-29T00:00:00,82.4896,34.6376,53.0989
1585526400,2020-03-30T00:00:00,84.9652,35.1125,54.4716
1585612800,2020-03-31T00:00:00,86.8122,35.1798,55.3839
1585699200,2020-04-01T00:00:00,92.1936,36.6842,58.4983
1585785600,2020-04-02T00:00:00,93.5353,36.1826,58.8066
1585872000,2020-04-03T00:00:00,93.4202,35.2147,58.3241
1585958400,2020-04-04T00:00:00,97.3216,35.7688,60.4011
1586044800,2020-04-05T00:00:00,102.04,36.3685,63.0961
1586131200,2020-04-06T00:00:00,101.961,35.544,63.1196
1586217600,2020-04-07T00:00:00,104.962,35.6345,65.0512
1586304000,2020-04-08T00:00:00,106.566,35.3111,66.1002
1586390400,2020-04-09T00:00:00,108.918,35.6397,67.955
1586476800,2020-04-10T00:00:00,114.064,36.9827,71.479
1586563200,2020-04-11T00:00:00,116.066,37.3541,73.0608
1586649600,2020-04-12T00:00:00,115.219,36.9162,72.7358
1586736000,2020-04-13T00:00:00,120.918,38.6735,76.2646
1586822400,2020-04-14T00:00:00,121.925,38.9957,76.8999
1586908800,2020-04-15T00:00:00,124.985,39.9744,78.8299
1586995200,2020-04-16T00:00:00,124.985,39.9744,78.8299
1587081600,2020-04-17T00:00:00,121.028,38.7087,76.3339
1587168000,2020-04-18T00:00:00,120.918,38.6735,76.2646
1587254400,2020-04-19T00:00:00,120.808,38.6384,76.1953
1587340800,2020-04-20T00:00:00,119.709,38.2868,75.502
1587427200,2020-04-21T00:00:00,118.679,37.9575,74.8525
1587513600,2020-04-22T00:00:00,115.478,37.0107,72.911
1587600000,2020-04-23T00:00:00,115.217,37.0106,72.8302
1587686400,2020-04-24T00:00:00,118.159,38.0361,74.7707
1587772800,2020-04-25T00:00:00,116.754,37.6667,73.9649
1587859200,2020-04-26T00:00:00,116.127,37.5463,73.6497
1587945600,2020-04-27T00:00:00,115.238,37.262,73.0891
1588032000,2020-04-28T00:00:00,116.159,37.5567,73.6701
1588118400,2020-04-29T00:00:00,118.068,38.0905,74.7972
1588204800,2020-04-30T00:00:00,117.495,37.8236,74.3515
1588291200,2020-05-01T00:00:00,118.133,37.7092,74.3797
1588377600,2020-05-02T00:00:00,120.729,36.9119,75.4397
1588464000,2020-05-03T00:00:00,125.715,36.6695,77.9397
1588550400,2020-05-04T00:00:00,128.719,35.978,79.3038
1588636800,2020-05-05T00:00:00,131.281,34.8279,80.0932
1588723200,2020-05-06T00:00:00,134.412,33.9071,81.2614
1588809600,2020-05-07T00:00:00,137.807,33.1582,82.6329
1588896000,2020-05-08T00:00:00,139.657,31.8814,82.698
1588982400,2020-05-09T00:00:00,140.347,31.5625,82.2491
1589068800,2020-05-10T00:00:00,143.342,31.668,82.9755
1589155200,2020-05-11T00:00:00,145.75,31.6809,83.4307
1589241600,2020-05-12T00:00:00,145.494,31.3279,82.6129
1589328000,2020-05-13T00:00:00,140.854,30.2806,79.8696
1589414400,2020-05-14T00:00:00,136.479,29.2932,77.283
1589500800,2020-05-15T00:00:00,132.907,28.9341,75.9976
1589587200,2020-05-16T00:00:00,129.475,28.6349,74.791
1589673600,2020-05-17T00:00:00,117.685,26.6002,68.9491
1589760000,2020-05-18T00:00:00,110.554,25.7325,65.9287
1589846400,2020-05-19T00:00:00,103.012,24.805,62.2342
1589932800,2020-05-20T00:00:00,99.1832,24.4859,59.9984
1590019200,2020-05-21T00:00:00,97.0317,24.7593,58.9376
1590105600,2020-05-22T00:00:00,91.5686,24.141,55.7556
1590192000,2020-05-23T00:00:00,86.3481,23.7178,52.7938
1590278400,2020-05-24T00:00:00,83.9152,23.9283,51.4555
1590364800,2020-05-25T00:00:00,78.5422,23.614,48.6475
1590451200,2020-05-26T00:00:00,75.0599,23.6606,47.3311
1590537600,2020-05-27T00:00:00,73.8409,24.3003,47.5179
1590624000,2020-05-28T00:00:00,71.0633,24.3003,46.5524
1590710400,2020-05-29T00:00:00,70.5813,24.7503,46.8792
1590796800,2020-05-30T00:00:00,72.1122,25.791,48.5156
1590883200,2020-05-31T00:00:00,73.9356,26.7472,50.1574
1590969600,2020-06-01T00:00:00,74.6353,27.0003,50.6321
1591056000,2020-06-02T00:00:00,75.0241,27.141,50.8474
1591142400,2020-06-03T00:00:00,75.1018,27.1691,50.848
1591228800,2020-06-04T00:00:00,76.108,27.5331,51.4767
1591315200,2020-06-05T00:00:00,78.8585,28.5282,53.2818
1591401600,2020-06-06T00:00:00,80.5534,29.1413,54.3649
1591488000,2020-06-07T00:00:00,80.1052,28.9792,54.0068
1591574400,2020-06-08T00:00:00,81.1125,29.3436,54.6351
1591660800,2020-06-09T00:00:00,82.3676,29.7976,55.4804
1591747200,2020-06-10T00:00:00,84.1787,30.0724,56.1843
1591833600,2020-06-11T00:00:00,87.151,30.744,57.5451
1591920000,2020-06-12T00:00:00,87.0677,30.3358,56.976
1592006400,2020-06-13T00:00:00,85.4007,29.3663,55.356
1592092800,2020-06-14T00:00:00,87.2664,29.6469,56.0777
1592179200,2020-06-15T00:00:00,86.4586,29.0346,55.0993
1592265600,2020-06-16T00:00:00,87.221,28.9472,55.1201
1592352000,2020-06-17T00:00:00,86.7473,28.8101,54.7673
1592438400,2020-06-18T00:00:00,82.5553,27.6973,52.5849
1592524800,2020-06-19T00:00:00,81.607,27.7323,52.4591
1592611200,2020-06-20T00:00:00,80.557,27.7189,52.2491
1592697600,2020-06-21T00:00:00,79.3133,27.6633,51.9464
1592784000,2020-06-22T00:00:00,80.2885,28.3361,53.0375
1592870400,2020-06-23T00:00:00,81.0504,28.975,54.0434
1592956800,2020-06-24T00:00:00,80.1747,29.0043,54.0034
1593043200,2020-06-25T00:00:00,81.0104,29.5322,54.9091
1593129600,2020-06-26T00:00:00,81.9876,30.148,55.966
1593216000,2020-06-27T00:00:00,81.4585,30.1774,55.945
1593302400,2020-06-28T00:00:00,81.1195,30.2947,56.0813
1593388800,2020-06-29T00:00:00,80.5242,30.3533,55.8976
1593475200,2020-06-30T00:00:00,78.7466,30.0307,54.9221
1593561600,2020-07-01T00:00:00,79.6346,30.7051,55.7647
1593648000,2020-07-02T00:00:00,81.134,31.3794,56.7107
1593734400,2020-07-03T00:00:00,80.7956,31.3499,56.3612
1593820800,2020-07-04T00:00:00,81.9997,31.907,57.1037
1593907200,2020-07-05T00:00:00,82.7343,32.2881,57.511
1593993600,2020-07-06T00:00:00,82.9952,32.5519,57.8523
1594080000,2020-07-07T00:00:00,83.7341,32.9623,58.5285
1594166400,2020-07-08T00:00:00,82.6167,32.6397,57.9067
1594252800,2020-07-09T00:00:00,82.2996,32.6397,57.8219
1594339200,2020-07-10T00:00:00,81.8382,32.5811,57.6342
1594425600,2020-07-11T00:00:00,81.7631,32.5518,57.582
1594512000,2020-07-12T00:00:00,80.9377,32.2292,57.0073
1594598400,2020-07-13T00:00:00,80.9974,32.2531,57.0495
1594684800,2020-07-14T00:00:00,80.7962,32.1724,56.9072
1594771200,2020-07-15T00:00:00,80.844,32.1916,56.941
1594857600,2020-07-16T00:00:00,79.7808,31.7651,56.1887
1594944000,2020-07-17T00:00:00,77.4908,30.8464,54.5683
1595030400,2020-07-18T00:00:00,76.2287,30.4612,53.8081
1595116800,2020-07-19T00:00:00,75.3471,30.2254,53.3138
1595203200,2020-07-20T00:00:00,74.9916,30.2294,53.2443
1595289600,2020-07-21T00:00:00,73.1412,29.6171,52.0965
1595376000,2020-07-22T00:00:00,73.6232,29.8104,52.4376
1595462400,2020-07-23T00:00:00,73.6232,29.8104,52.4376
1595548800,2020-07-24T00:00:00,77.0778,31.1962,54.8819
1595635200,2020-07-25T00:00:00,78.0418,31.5829,55.5641
1595721600,2020-07-26T00:00:00,80.2109,32.4531,57.0989
1595808000,2020-07-27T00:00:00,81.1821,32.6961,57.6039
1595894400,2020-07-28T00:00:00,83.3256,33.2064,58.95
1595980800,2020-07-29T00:00:00,83.8641,33.1982,59.3218
1596067200,2020-07-30T00:00:00,83.9818,33.041,59.3966
1596153600,2020-07-31T00:00:00,84.2857,32.6415,59.1777
1596240000,2020-08-01T00:00:00,84.7316,32.3535,59.1046
1596326400,2020-08-02T00:00:00,84.2383,31.6751,58.3262
1596412800,2020-08-03T00:00:00,86.3218,31.9589,59.3073
1596499200,2020-08-04T00:00:00,88.1467,31.9589,59.5533
1596585600,2020-08-05T00:00:00,88.216,31.3641,58.6737
1596672000,2020-08-06T00:00:00,92.3429,32.0215,60.2601
1596758400,2020-08-07T00:00:00,94.1693,31.9902,60.5843
1596844800,2020-08-08T00:00:00,96.6125,32.1467,61.3327
1596931200,2020-08-09T00:00:00,100.365,32.6162,62.8483
1597017600,2020-08-10T00:00:00,100.38,31.8407,61.9725
1597104000,2020-08-11T00:00:00,102.534,32.1511,62.9936
1597190400,2020-08-12T00:00:00,106.508,33.0568,65.155
1597276800,2020-08-13T00:00:00,106.458,32.8025,64.9753
1597363200,2020-08-14T00:00:00,108.572,33.3031,66.1839
1597449600,2020-08-15T00:00:00,110.075,33.7704,67.1035
1597536000,2020-08-16T00:00:00,109.518,33.6735,66.8038
1597622400,2020-08-17T00:00:00,108.344,33.3141,66.0884
1597708800,2020-08-18T00:00:00,106.904,32.8732,65.2111
1597795200,2020-08-19T00:00:00,104.949,32.275,64.0203
1597881600,2020-08-20T00:00:00,104.846,32.2435,63.9577
1597968000,2020-08-21T00:00:00,103.612,31.8656,63.2056
1598054400,2020-08-22T00:00:00,101.802,31.2359,62.0619
1598140800,2020-08-23T00:00:00,102.556,31.3933,62.482
1598227200,2020-08-24T00:00:00,105.158,32.2635,64.1067
1598313600,2020-08-25T00:00:00,104.187,32.0308,63.5503
1598400000,2020-08-26T00:00:00,104.892,32.3177,64.018
1598486400,2020-08-27T00:00:00,103.41,31.9287,63.1498
1598572800,2020-08-28T00:00:00,104.302,32.3653,63.7818
1598659200,2020-08-29T00:00:00,105.392,32.8457,64.5255
1598745600,2020-08-30T00:00:00,102.36,32.0451,62.7472
1598832000,2020-08-31T00:00:00,102.103,32.1321,62.7005
1598918400,2020-09-01T00:00:00,104.28,32.9803,64.146
1599004800,2020-09-02T00:00:00,103.974,33.0455,64.0651
1599091200,2020-09-03T00:00:00,103.128,33.0455,63.7851
1599177600,2020-09-04T00:00:00,99.572,32.1321,61.813
1599264000,2020-09-05T00:00:00,98.3621,31.969,61.292
1599350400,2020-09-06T00:00:00,99.9271,32.7193,62.4323
1599436800,2020-09-07T00:00:00,100.399,33.4963,63.5592
1599523200,2020-09-08T00:00:00,98.599,33.4678,63.1808
1599609600,2020-09-09T00:00:00,97.2785,33.5722,63.0705
1599696000,2020-09-10T00:00:00,98.664,34.456,64.533
1599782400,2020-09-11T00:00:00,97.6776,34.4995,64.4254
1599868800,2020-09-12T00:00:00,98.9517,35.3786,65.8624
1599955200,2020-09-13T00:00:00,98.7005,35.7063,66.3649
1600041600,2020-09-14T00:00:00,98.7058,35.7082,66.3684
1600128000,2020-09-15T00:00:00,98.7949,35.7404,66.4283
1600214400,2020-09-16T00:00:00,99.3294,35.9338,66.7877
1600300800,2020-09-17T00:00:00,100.246,36.5783,67.8864
1600387200,2020-09-18T00:00:00,101.85,37.4484,69.4116
1600473600,2020-09-19T00:00:00,99.2549,36.7717,68.0706
1600560000,2020-09-20T00:00:00,98.0736,36.6209,67.7026
1600646400,2020-09-21T00:00:00,95.9935,36.1522,66.7413
1600732800,2020-09-22T00:00:00,94.1945,35.7539,65.9209
1600819200,2020-09-23T00:00:00,93.7038,35.8543,66.0193
1600905600,2020-09-24T00:00:00,91.5601,35.0341,64.509
1600992000,2020-09-25T00:00:00,93.5125,35.7811,65.8845
1601078400,2020-09-26T00:00:00,95.0306,36.362,66.9541
1601164800,2020-09-27T00:00:00,96.0353,36.7464,67.662
1601251200,2020-09-28T00:00:00,94.4082,36.1723,66.3909
1601337600,2020-09-29T00:00:00,95.3953,36.6029,66.9501
1601424000,2020-09-30T00:00:00,96.4022,37.1053,67.5245
1601510400,2020-10-01T00:00:00,94.6462,36.6388,66.3126
1601596800,2020-10-02T00:00:00,90.9627,35.4546,63.5826
1601683200,2020-10-03T00:00:00,90.4028,35.4905,63.0385
1601769600,2020-10-04T00:00:00,90.2711,35.7015,62.7892
1601856000,2020-10-05T00:00:00,90.8125,36.092,63.1567
1601942400,2020-10-06T00:00:00,89.3465,35.6932,62.1314
1602028800,2020-10-07T00:00:00,88.5185,35.5091,61.5334
1602115200,2020-10-08T00:00:00,91.9054,36.8678,63.734
1602201600,2020-10-09T00:00:00,92.767,37.0787,64.1813
1602288000,2020-10-10T00:00:00,92.3785,36.7872,63.7607
1602374400,2020-10-11T00:00:00,91.2363,36.1413,62.8059
1602460800,2020-10-12T00:00:00,92.5391,36.4639,63.5362
1602547200,2020-10-13T00:00:00,96.4746,37.7547,66.2295
1602633600,2020-10-14T00:00:00,96.9403,37.683,66.5201
1602720000,2020-10-15T00:00:00,96.6102,37.2886,66.2585
1602806400,2020-10-16T00:00:00,98.1067,37.7547,67.4129
1602892800,2020-10-17T00:00:00,99.8925,38.3307,68.7681
1602979200,2020-10-18T00:00:00,98.5631,37.7695,67.9819
1603065600,2020-10-19T00:00:00,96.8846,37.0714,66.9631
1603152000,2020-10-20T00:00:00,95.3121,36.4697,65.8762
1603238400,2020-10-21T00:00:00,93.9731,35.9573,64.9507
1603324800,2020-10-22T00:00:00,93.1264,35.6334,64.3655
1603411200,2020-10-23T00:00:00,92.0561,34.9431,63.2009
1603497600,2020-10-24T00:00:00,92.7616,34.8872,63.1956
1603584000,2020-10-25T00:00:00,93.1257,34.7757,63.0678
1603670400,2020-10-26T00:00:00,92.2855,34.2184,62.1303
1603756800,2020-10-27T00:00:00,88.4706,32.5465,59.1725
1603843200,2020-10-28T00:00:00,87.0514,31.4319,57.3763
1603929600,2020-10-29T00:00:00,85.8489,30.3545,55.6645
1604016000,2020-10-30T00:00:00,85.453,29.6114,54.6583
1604102400,2020-10-31T00:00:00,83.5577,28.1624,52.5535
1604188800,2020-11-01T00:00:00,86.9469,28.4596,53.7908
1604275200,2020-11-02T00:00:00,87.8132,27.9023,53.4556
1604361600,2020-11-03T00:00:00,93.8893,28.8412,56.2573
1604448000,2020-11-04T00:00:00,100.133,30.0852,59.5416
1604534400,2020-11-05T00:00:00,105.415,30.6576,62.0177
1604620800,2020-11-06T00:00:00,110.994,31.3057,65.0221
1604707200,2020-11-07T00:00:00,115.306,31.6611,67.64
1604793600,2020-11-08T00:00:00,117.207,31.3212,68.774
1604880000,2020-11-09T00:00:00,129.068,33.5619,75.5756
1604966400,2020-11-10T00:00:00,132.061,33.5297,77.2168
1605052800,2020-11-11T00:00:00,134.005,33.1554,78.2429
1605139200,2020-11-12T00:00:00,137.73,33.5609,80.517
1605225600,2020-11-13T00:00:00,137.429,33.1243,80.2719
1605312000,2020-11-14T00:00:00,138.134,32.9995,80.3187
1605398400,2020-11-15T00:00:00,140.615,33.3738,81.4899
1605484800,2020-11-16T00:00:00,139.069,32.6767,80.3246
1605571200,2020-11-17T00:00:00,142.575,33.2246,82.0782
1605657600,2020-11-18T00:00:00,147.665,34.1648,84.7284
1605744000,2020-11-19T00:00:00,146.404,33.6533,83.7549
1605830400,2020-11-20T00:00:00,152.404,34.8104,86.9346
1605916800,2020-11-21T00:00:00,158.153,35.9066,89.9671
1606003200,2020-11-22T00:00:00,163.571,36.9167,92.7989
1606089600,2020-11-23T00:00:00,162.387,36.6495,92.1273
1606176000,2020-11-24T00:00:00,159.345,35.9629,90.4014
1606262400,2020-11-25T00:00:00,157.317,35.5052,89.2509
1606348800,2020-11-26T00:00:00,159.2,35.9302,90.3193
1606435200,2020-11-27T00:00:00,157.172,35.4725,89.1687
1606521600,2020-11-28T00:00:00,154.999,34.9821,87.9359
1606608000,2020-11-29T00:00:00,152.281,34.3685,86.3935
1606694400,2020-11-30T00:00:00,148.807,33.5845,84.4228
1606780800,2020-12-01T00:00:00,153.077,34.5483,86.8454
1606867200,2020-12-02T00:00:00,151.283,34.1434,85.8276
1606953600,2020-12-03T00:00:00,154.314,34.8274,87.547
1607040000,2020-12-04T00:00:00,154.715,34.9179,87.7746
1607126400,2020-12-05T00:00:00,155.116,35.0084,88.0021
1607212800,2020-12-06T00:00:00,154.077,34.7739,87.4127
1607299200,2020-12-07T00:00:00,159.912,36.0909,90.7231
1607385600,2020-12-08T00:00:00,158.65,35.8061,90.0073
1607472000,2020-12-09T00:00:00,159.912,36.0909,90.7231
1607558400,2020-12-10T00:00:00,155.654,35.1299,88.3074
1607644800,2020-12-11T00:00:00,154.708,34.9163,87.7706
1607731200,2020-12-12T00:00:00,152.815,34.4892,86.6969
1607817600,2020-12-13T00:00:00,155.933,35.1929,88.4659
1607904000,2020-12-14T00:00:00,154.564,34.8838,87.6887
1607990400,2020-12-15T00:00:00,153.372,34.6147,87.0124
1608076800,2020-12-16T00:00:00,153.429,34.6277,87.0451
1608163200,2020-12-17T00:00:00,152.754,34.4754,86.6622
1608249600,2020-12-18T00:00:00,156.753,35.0096,88.1323
1608336000,2020-12-19T00:00:00,161.861,35.7921,90.2272
1608422400,2020-12-20T00:00:00,162.072,35.4856,89.5793
1608508800,2020-12-21T00:00:00,163.703,35.1734,89.1536
1608595200,2020-12-22T00:00:00,167.333,35.2775,89.7927
1608681600,2020-12-23T00:00:00,173.408,35.659,91.3052
1608768000,2020-12-24T00:00:00,176.533,35.555,91.4962
1608854400,2020-12-25T00:00:00,178.162,35.104,90.8995
1608940800,2020-12-26T00:00:00,178.295,34.3756,89.5722
1609027200,2020-12-27T00:00:00,183.329,34.271,90.0349
1609113600,2020-12-28T00:00:00,192.105,35.0825,92.8096
1609200000,2020-12-29T00:00:00,198.016,35.3748,94.2059
1609286400,2020-12-30T00:00:00,205.107,35.9766,96.3414
1609372800,2020-12-31T00:00:00,218.488,37.3424,100.666
1609459200,2021-01-01T00:00:00,223.711,37.4963,101.594
1609545600,2021-01-02T00:00:00,230.703,37.9621,103.356
1609632000,2021-01-03T00:00:00,237.48,38.2888,105.028
1609718400,2021-01-04T00:00:00,244.85,38.738,106.923
1609804800,2021-01-05T00:00:00,250.149,38.9108,108.007
1609891200,2021-01-06T00:00:00,255.993,39.0836,109.168
1609977600,2021-01-07T00:00:00,258.565,39.1527,109.805
1610064000,2021-01-08T00:00:00,260.225,39.1181,110.103
1610150400,2021-01-09T00:00:00,260.814,38.9198,109.944
1610236800,2021-01-10T00:00:00,265.02,39.5475,111.717
1610323200,2021-01-11T00:00:00,264.47,39.4654,111.486
1610409600,2021-01-12T00:00:00,266.086,39.7065,112.167
1610496000,2021-01-13T00:00:00,264.096,39.4096,111.328
1610582400,2021-01-14T00:00:00,262.908,39.2323,110.827
1610668800,2021-01-15T00:00:00,268.404,40.0524,113.144
1610755200,2021-01-16T00:00:00,272.481,40.6609,114.863
1610841600,2021-01-17T00:00:00,265.81,39.6654,112.05
1610928000,2021-01-18T00:00:00,263.501,39.3208,111.077
1611014400,2021-01-19T00:00:00,263.758,39.3591,111.185
1611100800,2021-01-20T00:00:00,260.935,38.9379,109.995
1611187200,2021-01-21T00:00:00,256.317,38.2488,108.049
1611273600,2021-01-22T00:00:00,252.725,37.7128,106.534
1611360000,2021-01-23T00:00:00,255.298,38.0967,107.619
1611446400,2021-01-24T00:00:00,257.211,38.3822,108.426
1611532800,2021-01-25T00:00:00,256.305,38.247,108.044
1611619200,2021-01-26T00:00:00,259.817,38.7711,109.524
1611705600,2021-01-27T00:00:00,260.456,38.8664,109.793
1611792000,2021-01-28T00:00:00,264.951,39.5372,111.688
1611878400,2021-01-29T00:00:00,268.182,40.0194,113.05
1611964800,2021-01-30T00:00:00,263.153,39.2689,110.93
1612051200,2021-01-31T00:00:00,264.45,39.4623,111.477
1612137600,2021-02-01T00:00:00,259.005,38.6499,109.182
1612224000,2021-02-02T00:00:00,256.931,38.3404,108.212
1612310400,2021-02-03T00:00:00,259.005,38.6499,108.992
1612396800,2021-02-04T00:00:00,262.894,39.2302,110.531
1612483200,2021-02-05T00:00:00,267.301,39.8879,112.283
1612569600,2021-02-06T00:00:00,274.413,40.9491,115.179
1612656000,2021-02-07T00:00:00,278.711,41.5905,116.89
1612742400,2021-02-08T00:00:00,291.091,43.4379,122.004
1612828800,2021-02-09T00:00:00,289.586,43.2133,121.374
1612915200,2021-02-10T00:00:00,288.859,43.1048,121.069
1613001600,2021-02-11T00:00:00,281.803,42.0519,118.111
1613088000,2021-02-12T00:00:00,275.883,41.1684,115.63
1613174400,2021-02-13T00:00:00,275.41,41.0979,115.432
1613260800,2021-02-14T00:00:00,273.275,40.7793,114.537
1613347200,2021-02-15T00:00:00,270.606,40.3811,113.419
1613433600,2021-02-16T00:00:00,264.735,39.5049,110.958
1613520000,2021-02-17T00:00:00,283.305,39.3058,110.809
1613606400,2021-02-18T00:00:00,305.507,39.6244,112.514
1613692800,2021-02-19T00:00:00,330.943,40.0711,114.674
1613779200,2021-02-20T00:00:00,353.813,39.7116,115.0
1613865600,2021-02-21T00:00:00,376.866,39.5087,115.721
1613952000,2021-02-22T00:00:00,395.303,38.8237,115.013
1614038400,2021-02-23T00:00:00,419.351,39.131,117.038
1614124800,2021-02-24T00:00:00,433.154,40.0529,120.671
1614211200,2021-02-25T00:00:00,445.729,40.8935,123.65
1614297600,2021-02-26T00:00:00,444.061,40.4022,122.636
1614384000,2021-02-27T00:00:00,448.94,40.8462,123.983
1614470400,2021-02-28T00:00:00,444.504,40.4426,122.758
1614556800,2021-03-01T00:00:00,443.173,40.3215,122.391
1614643200,2021-03-02T00:00:00,450.271,40.9673,124.351
1614729600,2021-03-03T00:00:00,447.166,40.6847,123.493
1614816000,2021-03-04T00:00:00,434.745,39.5546,120.063
1614902400,2021-03-05T00:00:00,439.181,39.9582,121.288
1614988800,2021-03-06T00:00:00,432.45,39.6831,119.979
1615075200,2021-03-07T00:00:00,434.724,40.2137,121.134
1615161600,2021-03-08T00:00:00,441.164,41.1433,123.473
1615248000,2021-03-09T00:00:00,435.633,40.9505,122.451
1615334400,2021-03-10T00:00:00,429.831,40.753,121.387
1615420800,2021-03-11T00:00:00,430.862,40.8468,121.672
1615507200,2021-03-12T00:00:00,430.461,40.8103,121.561
1615593600,2021-03-13T00:00:00,430.176,40.4471,120.933
1615680000,2021-03-14T00:00:00,438.551,40.8854,122.718
1615766400,2021-03-15T00:00:00,439.263,40.6064,122.355
1615852800,2021-03-16T00:00:00,446.616,40.9651,123.88
1615939200,2021-03-17T00:00:00,444.554,40.4471,122.772
1616025600,2021-03-18T00:00:00,453.313,41.244,125.191
1616112000,2021-03-19T00:00:00,452.71,41.1891,125.024
1616198400,2021-03-20T00:00:00,458.84,41.7469,126.717
1616284800,2021-03-21T00:00:00,459.731,41.828,126.963
1616371200,2021-03-22T00:00:00,462.332,42.0646,127.682
1616457600,2021-03-23T00:00:00,468.96,42.6676,129.512
1616544000,2021-03-24T00:00:00,477.263,43.423,131.805
1616630400,2021-03-25T00:00:00,479.451,43.6221,132.409
1616716800,2021-03-26T00:00:00,475.081,43.2246,131.203
1616803200,2021-03-27T00:00:00,477.314,43.4277,131.819
1616889600,2021-03-28T00:00:00,478.653,43.5496,132.189
1616976000,2021-03-29T00:00:00,478.653,43.5496,132.189
1617062400,2021-03-30T00:00:00,471.956,42.9402,130.339
1617148800,2021-03-31T00:00:00,474.188,43.1433,130.956
1617235200,2021-04-01T00:00:00,470.17,42.7777,129.846
1617321600,2021-04-02T00:00:00,475.514,43.2639,131.322
1617408000,2021-04-03T00:00:00,466.414,42.436,128.809
1617494400,2021-04-04T00:00:00,464.402,42.2529,128.253
1617580800,2021-04-05T00:00:00,470.686,42.8246,129.989
1617667200,2021-04-06T00:00:00,473.533,43.0837,130.775
1617753600,2021-04-07T00:00:00,477.611,43.4547,131.901
1617840000,2021-04-08T00:00:00,476.179,43.3245,131.506
1617926400,2021-04-09T00:00:00,481.927,43.8474,133.093
1618012800,2021-04-10T00:00:00,494.211,44.9651,136.486
1618099200,2021-04-11T00:00:00,493.739,44.9221,136.355
1618185600,2021-04-12T00:00:00,488.069,44.4062,134.789
1618272000,2021-04-13T00:00:00,487.124,44.3203,134.528
1618358400,2021-04-14T00:00:00,476.73,43.3745,131.658
1618444800,2021-04-15T00:00:00,495.011,45.0378,136.706
1618531200,2021-04-16T00:00:00,472.794,43.0165,130.571
1618617600,2021-04-17T00:00:00,442.437,40.2545,122.187
1618704000,2021-04-18T00:00:00,433.64,39.4541,119.758
1618790400,2021-04-19T00:00:00,412.315,37.5138,113.868
1618876800,2021-04-20T00:00:00,406.862,37.0177,112.362
1618963200,2021-04-21T00:00:00,391.714,35.6396,108.179
1619049600,2021-04-22T00:00:00,378.984,34.4813,104.663
1619136000,2021-04-23T00:00:00,394.394,35.8833,108.919
1619222400,2021-04-24T00:00:00,420.398,38.2493,116.101
1619308800,2021-04-25T00:00:00,428.584,38.9941,118.361
